"GEO LEVEL","GEO COMPARISON","YEAR","GEO UNIT","ST","STATE","ST_ABBR","STCNTY","COUNTY","FIPS","E_TOTPOP","M_TOTPOP","E_HU","M_HU","E_HH","M_HH","E_POV150","M_POV150","E_UNEMP","M_UNEMP","E_HBURD","M_HBURD","E_NOHSDP","M_NOHSDP","E_UNINSUR","M_UNINSUR","E_AGE65","M_AGE65","E_AGE17","M_AGE17","E_DISABL","M_DISABL","E_SNGPNT","M_SNGPNT","E_LIMENG","M_LIMENG","E_MINRTY","M_MINRTY","E_MUNIT","M_MUNIT","E_MOBILE","M_MOBILE","E_CROWD","M_CROWD","E_NOVEH","M_NOVEH","E_GROUPQ","M_GROUPQ","EP_POV150","MP_POV150","EP_UNEMP","MP_UNEMP","EP_HBURD","MP_HBURD","EP_NOHSDP","MP_NOHSDP","EP_UNINSUR","MP_UNINSUR","EP_AGE65","MP_AGE65","EP_AGE17","MP_AGE17","EP_DISABL","MP_DISABL","EP_SNGPNT","MP_SNGPNT","EP_LIMENG","MP_LIMENG","EP_MINRTY","MP_MINRTY","EP_MUNIT","MP_MUNIT","EP_MOBILE","MP_MOBILE","EP_CROWD","MP_CROWD","EP_NOVEH","MP_NOVEH","EP_GROUPQ","MP_GROUPQ","EPL_POV150","EPL_UNEMP","EPL_HBURD","EPL_NOHSDP","EPL_UNINSUR","SPL_THEME1","RPL_THEME1","EPL_AGE65","EPL_AGE17","EPL_DISABL","EPL_SNGPNT","EPL_LIMENG","SPL_THEME2","RPL_THEME2","EPL_MINRTY","SPL_THEME3","RPL_THEME3","EPL_MUNIT","EPL_MOBILE","EPL_CROWD","EPL_NOVEH","EPL_GROUPQ","SPL_THEME4","RPL_THEME4","SPL_THEMES","RPL_THEMES","F_POV150","F_UNEMP","F_HBURD","F_NOHSDP","F_UNINSUR","F_THEME1","F_AGE65","F_AGE17","F_DISABL","F_SNGPNT","F_LIMENG","F_THEME2","F_MINRTY","F_THEME3","F_MUNIT","F_MOBILE","F_CROWD","F_NOVEH","F_GROUPQ","F_THEME4","F_Total","E_DAYPOP","E_NOINT","M_NOINT","E_AFAM","M_AFAM","E_HISP","M_HISP","E_ASIAN","M_ASIAN","E_AIAN","M_AIAN","E_NHPI","M_NHPI","E_TWOMORE","M_TWOMORE","E_OTHERRACE","M_OTHERRACE","EP_NOINT","MP_NOINT","EP_AFAM","MP_AFAM","EP_HISP","MP_HISP","EP_ASIAN","MP_ASIAN","EP_AIAN","MP_AIAN","EP_NHPI","MP_NHPI","EP_TWOMORE","MP_TWOMORE","EP_OTHERRACE","MP_OTHERRACE"
"County","state","2020","county","18","Indiana","IN","18089","Lake County","18089","485983","0","213679","316","188646","1079","114865","4355","16615","1207","47107","1802","35825","1753","33081","1668","80244","24","114286","13","65944","2132","16355","1082","8532","767","226052","1960","17224","1111","3140","561","3536","438","15736","879","5769","516","24","0.9","7","0.5","25","0.9","10.9","0.5","6.9","0.3","16.5","0.1","23.5","0","13.7","0.4","8.7","0.6","1.9","0.2","46.5","0.4","8.1","0.5","1.5","0.3","1.9","0.2","8.3","0.5","1.2","0.1","0.6813","0.967","0.989","0.5055","0.3846","3.5274","0.8791","0.2527","0.6703","0.3187","0.978","0.8901","3.1098","0.8791","1","1","1","0.9121","0","0.6484","0.9231","0.2418","2.7254","0.6593","10.3626","0.9121","0","1","1","0","0","2","0","0","0","1","0","1","1","1","1","0","0","1","0","2","","471125","63047","3455","113673","849","94064","0","6645","399","892","200","94","44","9058","1090","1626","1626","13.1","0","23.4","0.2","19.4","0","1.4","0.1","0.2","0.1","0","0.1","1.9","0.2","0.3","0.2"
"County","state","2020","county","18","Indiana","IN","18091","Laporte County","18091","110026","0","49231","174","42725","607","24449","1358","2789","445","9192","651","8269","679","7517","829","19462","97","23666","0","14693","968","3105","398","645","248","23568","801","2828","380","2066","359","964","251","2698","325","7934","412","24","1.3","5.5","0.9","21.5","1.5","10.7","0.9","7.3","0.8","17.7","0.1","21.5","0","14.4","0.9","7.3","0.9","0.6","0.2","21.4","0.7","5.7","0.8","4.2","0.7","2.3","0.6","6.3","0.7","7.2","0.4","0.6813","0.8352","0.8242","0.4725","0.4615","3.2747","0.7692","0.4725","0.2088","0.4176","0.8132","0.5385","2.4506","0.5385","0.9341","0.9341","0.9341","0.7692","0.2418","0.7582","0.7253","0.8901","3.3846","0.8791","10.044","0.8462","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","106359","13278","1264","11588","489","7510","0","728","132","288","126","5","10","3340","544","109","109","13","0.1","10.5","0.4","6.8","0","0.7","0.1","0.3","0.1","0","0.1","3","0.5","0.1","0.1"
"County","state","2020","county","18","Indiana","IN","18093","Lawrence County","18093","45552","0","21191","92","18968","344","9326","879","920","218","3600","481","3522","504","3275","626","9224","94","9908","0","8049","617","1054","238","114","118","2260","292","565","125","2283","349","315","108","1000","207","645","201","20.8","2","4.2","1","19","2.5","10.9","1.6","7.3","1.4","20.2","0.2","21.8","0","17.9","1.4","5.6","1.3","0.3","0.3","5","0.6","2.7","0.6","10.8","1.6","1.7","0.6","5.3","1.1","1.4","0.4","0.5165","0.4945","0.6703","0.5055","0.4615","2.6483","0.5604","0.9231","0.3077","0.8132","0.4505","0.2198","2.7143","0.6923","0.2088","0.2088","0.2088","0.3297","0.7473","0.6044","0.5714","0.3516","2.6044","0.6044","8.1758","0.5604","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","38729","7627","960","197","69","766","0","242","75","77","66","7","11","768","140","203","203","17","0.1","0.4","0.2","1.7","0","0.5","0.2","0.2","0.1","0","0.1","1.7","0.3","0.4","0.5"
"County","state","2020","county","18","Indiana","IN","18095","Madison County","18095","129486","0","59173","217","51276","632","31281","1531","3291","491","12794","804","9800","583","10120","755","23564","96","28038","0","23560","917","4119","423","848","241","20361","748","2486","333","2903","345","594","163","3448","383","5994","512","25.4","1.2","5.4","0.8","25","1.5","10.9","0.6","8.1","0.6","18.2","0.1","21.7","0","18.9","0.7","8","0.8","0.7","0.2","15.7","0.6","4.2","0.6","4.9","0.6","1.2","0.3","6.7","0.7","4.6","0.4","0.7582","0.8022","0.8901","0.5055","0.6484","3.6044","0.9231","0.5824","0.2637","0.8901","0.9231","0.6044","3.2637","0.9231","0.8242","0.8242","0.8242","0.5495","0.3297","0.3187","0.7802","0.8242","2.8023","0.7033","10.4946","0.956","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","","114845","17457","1610","10229","438","5492","0","655","166","217","73","1","3","3356","514","411","411","14.1","0.1","7.9","0.3","4.2","0","0.5","0.1","0.2","0.1","0","0.1","2.6","0.4","0.3","0.1"
"County","state","2020","county","18","Indiana","IN","18097","Marion County","18097","957337","0","424711","436","377695","1868","258211","6417","28426","1747","118538","3123","83668","2710","93045","3236","119894","11","236265","42","127287","3237","32256","1686","30448","1867","437761","4216","57363","2124","6377","639","6613","726","32878","1941","16308","1032","27.5","0.7","5.7","0.3","31.4","0.8","13.3","0.4","9.8","0.3","12.5","0.1","24.7","0","13.4","0.3","8.5","0.4","3.4","0.2","45.7","0.4","13.5","0.5","1.5","0.2","1.8","0.2","8.7","0.5","1.7","0.1","0.8681","0.8791","1","0.8022","0.8352","4.3846","1","0.022","0.8242","0.2418","0.967","0.978","3.033","0.8242","0.989","0.989","0.989","0.978","0","0.6374","0.9451","0.5385","3.099","0.7582","11.5056","0.989","0","0","1","0","0","1","0","0","0","1","1","2","1","1","1","0","0","1","0","2","","1190163","127853","5495","267142","2544","100911","0","33260","1074","1512","309","204","75","30956","2678","3776","3776","13.6","0","27.9","0.3","10.5","0","3.5","0.1","0.2","0.1","0","0.1","3.2","0.3","0.4","0.1"
"County","state","2020","county","18","Indiana","IN","18099","Marshall County","18099","46336","0","20333","91","17430","335","10618","1063","746","180","3829","419","4589","403","5635","824","8159","145","11687","68","5833","474","771","192","874","281","5978","218","765","176","1542","272","432","128","1025","198","840","216","23.3","2.3","3.4","0.8","22","2.4","14.8","1.3","12.3","1.8","17.6","0.3","25.2","0.1","12.7","1","4.4","1.1","2","0.6","12.9","0.5","3.8","0.9","7.6","1.3","2.5","0.7","5.9","1.1","1.8","0.5","0.6264","0.2308","0.6923","0.8462","0.9341","3.3298","0.8022","0.4396","0.9121","0.1538","0.1538","0.9011","2.5604","0.5714","0.7582","0.7582","0.7582","0.5055","0.5604","0.7692","0.6703","0.5714","3.0768","0.7473","9.7252","0.8022","0","0","0","0","1","1","0","1","0","0","1","2","0","0","0","0","0","0","0","0","","43379","11425","1021","278","121","4731","0","234","83","5","8","0","26","720","159","10","10","25.1","0.1","0.6","0.3","10.2","0","0.5","0.2","0","0.1","0","0.1","1.6","0.3","0","0.1"
"County","state","2020","county","18","Indiana","IN","18101","Martin County","18101","10169","0","4808","27","4095","159","1929","377","76","53","736","152","900","209","553","173","1994","2","2257","9","1852","214","182","69","0","76","599","231","49","43","662","143","89","85","154","77","300","36","19.6","3.8","1.6","1.1","18","3.6","12.6","2.9","5.6","1.8","19.6","0.1","22.2","0.1","18.7","2.2","4.4","1.7","0","0.8","5.9","2.3","1","0.9","13.8","3","2.2","2.1","3.8","1.9","3","0.4","0.4286","0","0.0549","0.7582","0.1978","1.4395","0.1758","0.7912","0.4176","0.8681","0.1538","0","2.2307","0.3626","0.3626","0.3626","0.3626","0.0879","0.8571","0.7363","0.2088","0.7473","2.6374","0.6154","6.6702","0.2747","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","12157","1756","353","82","88","247","162","32","26","106","115","0","19","132","84","0","0","17.8","0.1","0.8","0.9","2.4","1.6","0.3","0.3","1","1.1","0","0.3","1.3","0.8","0","0.3"
"County","state","2020","county","18","Indiana","IN","18103","Miami County","18103","35684","0","15398","115","13531","302","8465","930","792","245","2807","362","3447","307","2836","503","6202","100","7563","61","5181","454","856","175","193","119","4150","438","317","107","1218","232","121","54","780","199","2198","287","25.4","2.8","4.9","1.5","20.7","2.6","13.9","1.2","8.5","1.5","17.4","0.3","21.2","0.2","15.5","1.4","6.3","1.3","0.6","0.4","11.6","1.2","2.1","0.7","7.9","1.5","0.9","0.4","5.8","1.5","6.2","0.8","0.7582","0.7143","0.5604","0.8132","0.7253","3.5714","0.9121","0.3846","0.1868","0.5495","0.6703","0.5385","2.3297","0.4725","0.6923","0.6923","0.6923","0.2198","0.6044","0.1538","0.6374","0.8571","2.4725","0.5385","9.0659","0.7033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","29082","5620","740","1583","253","1225","0","219","32","214","99","0","26","881","282","28","28","16.8","0.1","4.4","0.7","3.4","0","0.6","0.1","0.6","0.3","0","0.1","2.5","0.8","0.1","0.1"
"County","state","2020","county","18","Indiana","IN","18105","Monroe County","18105","147318","0","62073","338","56399","682","38937","2127","5053","880","17500","1101","5959","864","9177","949","19057","166","23192","47","15768","1099","3030","470","1030","304","24618","728","10733","853","3514","500","697","185","4373","468","15388","758","29.6","1.6","6.4","1.1","31","1.9","7","1","6.3","0.6","12.9","0.1","15.7","0","10.8","0.7","5.4","0.8","0.7","0.2","16.7","0.5","17.3","1.4","5.7","0.8","1.2","0.3","7.8","0.8","10.4","0.5","0.956","0.9341","0.9231","0.0769","0.2857","3.1758","0.7253","0.033","0","0.0549","0.3626","0.6044","1.0549","0","0.8352","0.8352","0.8352","0.989","0.3956","0.3187","0.8571","0.978","3.5384","0.9121","8.6043","0.6264","1","1","1","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","1","2","","163295","12525","1727","4807","294","5169","0","9635","379","291","158","8","11","4582","459","126","126","9.5","0.1","3.3","0.2","3.5","0","6.5","0.3","0.2","0.1","0","0.1","3.1","0.3","0.1","0.1"
"County","state","2020","county","18","Indiana","IN","18107","Montgomery County","18107","38295","0","16709","111","15618","222","7652","760","773","184","2947","320","2512","349","3085","390","6979","103","8583","20","5734","514","981","182","391","152","3211","226","757","193","1123","297","162","71","736","198","1286","194","20.8","2.1","3.9","0.9","18.9","2","9.6","1.3","8.2","1","18.2","0.3","22.4","0.1","15.2","1.3","6.3","1.2","1.1","0.4","8.4","0.6","4.5","1.2","6.7","1.8","1","0.5","4.7","1.3","3.4","0.5","0.5165","0.4176","0.6044","0.2967","0.6593","2.4945","0.4396","0.5824","0.4725","0.5275","0.6703","0.7802","3.0329","0.8132","0.5714","0.5714","0.5714","0.5934","0.4945","0.1868","0.3846","0.7692","2.4285","0.4835","8.5273","0.6044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","36469","3733","551","323","106","1872","0","262","98","38","41","14","20","665","166","37","37","10.1","0.1","0.8","0.3","4.9","0","0.7","0.3","0.1","0.1","0","0.1","1.7","0.4","0.1","0.1"
"County","state","2020","county","18","Indiana","IN","18109","Morgan County","18109","70141","0","28519","98","26460","364","10508","1072","1863","342","4965","508","5765","602","4251","561","11626","33","15847","131","9365","626","1449","289","129","129","3217","283","713","137","2229","345","434","131","907","199","988","191","15.3","1.6","5.2","1","18.8","1.9","11.9","1.2","6.1","0.8","16.6","0.1","22.6","0.2","13.5","0.9","5.5","1.1","0.2","0.2","4.6","0.4","2.5","0.5","7.8","1.2","1.6","0.5","3.4","0.7","1.4","0.3","0.1099","0.7802","0.7363","0.6593","0.2527","2.5384","0.4725","0.2747","0.5165","0.2747","0.4066","0.1538","1.6263","0.0549","0.1319","0.1319","0.1319","0.3077","0.5824","0.5165","0.1538","0.3516","1.912","0.2527","6.2086","0.2088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","50954","6170","773","201","108","1176","0","560","80","13","21","0","29","1101","144","166","166","8.9","0","0.3","0.2","1.7","0","0.8","0.1","0","0.1","0","0.1","1.6","0.2","0.2","0.3"
"County","state","2020","county","18","Indiana","IN","18111","Newton County","18111","13981","0","6101","44","5599","157","2560","478","492","169","967","178","1396","244","905","224","2662","32","3000","64","2406","307","348","138","162","114","1307","113","46","27","355","148","62","39","226","78","229","80","18.7","3.5","7.3","2.4","17.3","3.1","14","2.4","6.6","1.6","19","0.2","21.5","0.5","17.5","2.2","6.2","2.5","1.2","0.9","9.3","0.8","0.8","0.4","5.8","2.4","1.1","0.7","4","1.4","1.6","0.6","0.3736","0.978","0.0879","0.8242","0.3297","2.5934","0.5165","0.6923","0.2088","0.7363","0.6154","0.8022","3.055","0.8571","0.6264","0.6264","0.6264","0.033","0.4176","0.2418","0.2857","0.4835","1.4616","0.1099","7.7364","0.4725","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","10536","1520","319","181","73","953","0","0","19","19","21","0","19","154","78","0","0","11.1","0.1","1.3","0.5","6.8","0","0","0.2","0.1","0.2","0","0.2","1.1","0.6","0","0.2"
"County","state","2020","county","18","Indiana","IN","18113","Noble County","18113","47640","0","20659","72","18133","345","7467","882","950","206","3463","493","5153","491","4625","679","7518","97","11773","75","6637","529","890","214","1059","207","6277","210","697","232","1722","277","520","176","1421","323","800","166","16","1.9","4","0.9","19.1","2.7","16.1","1.5","9.9","1.4","15.8","0.2","24.7","0.2","14.2","1.1","4.9","1.2","2.4","0.5","13.2","0.4","3.4","1.1","8.3","1.3","2.9","1","7.8","1.7","1.7","0.3","0.1648","0.4286","0.6374","0.9121","0.8462","2.9891","0.6923","0.1429","0.8242","0.3626","0.2857","0.9451","2.5605","0.5824","0.7692","0.7692","0.7692","0.4725","0.6374","0.8791","0.8571","0.5385","3.3846","0.8791","9.7034","0.7802","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","43387","7018","848","301","136","4974","0","327","39","26","27","33","48","583","136","33","33","15","0.1","0.6","0.3","10.4","0","0.7","0.1","0.1","0.1","0.1","0.1","1.2","0.3","0.1","0.1"
"County","state","2020","county","18","Indiana","IN","18115","Ohio County","18115","5890","0","2865","41","2623","91","887","225","55","45","375","94","536","157","421","135","1278","8","1129","23","904","179","99","57","0","68","276","100","151","60","455","129","19","16","169","63","53","77","15.3","3.9","1.9","1.5","14.3","3.5","12.2","3.6","7.2","2.3","21.7","0.1","19.2","0.4","15.5","3","3.8","2.2","0","1.2","4.7","1.7","5.3","2.1","15.9","4.5","0.7","0.6","6.4","2.4","0.9","1.3","0.1099","0.011","0","0.7143","0.4286","1.2638","0.1209","0.989","0.033","0.5495","0.0989","0","1.6704","0.0989","0.1648","0.1648","0.1648","0.7143","0.9011","0.0549","0.7363","0.0659","2.4725","0.5385","5.5715","0.1319","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","","3949","876","173","31","26","80","60","29","31","5","9","0","17","127","67","4","4","15","0.2","0.5","0.4","1.4","1","0.5","0.5","0.1","0.2","0","0.6","2.2","1.1","0.1","0.1"
"County","state","2020","county","18","Indiana","IN","18117","Orange County","18117","19552","0","9243","62","7988","195","4637","581","261","93","1621","251","2248","331","1472","294","3794","46","4446","24","4126","397","794","200","52","79","1026","199","309","86","1576","281","91","60","490","113","310","142","24.2","3","2.8","1","20.3","3.1","16.5","2.4","7.6","1.5","19.4","0.2","22.7","0.1","21.4","2","9.9","2.5","0.3","0.4","5.2","1","3.3","0.9","17.1","3","1.1","0.8","6.1","1.4","1.6","0.7","0.7143","0.0989","0.2637","0.9341","0.5385","2.5495","0.4945","0.7363","0.5385","0.978","1","0.2198","3.4726","0.967","0.2527","0.2527","0.2527","0.4505","0.9341","0.2418","0.7033","0.4835","2.8132","0.7143","9.088","0.7143","0","0","0","1","0","1","0","0","1","1","0","2","0","0","0","1","0","0","0","1","","18920","3635","530","494","140","145","94","100","12","16","17","0","19","271","102","0","0","18.9","0.1","2.5","0.7","0.7","0.5","0.5","0.1","0.1","0.1","0","0.2","1.4","0.5","0","0.2"
"County","state","2020","county","18","Indiana","IN","18119","Owen County","18119","20854","0","10234","43","8830","222","5406","699","512","161","2011","340","2203","329","2251","417","4076","72","4355","72","3626","362","334","108","63","88","827","154","93","44","2098","278","226","66","283","84","171","88","26.3","3.4","4.9","1.5","22.8","3.8","14.7","2.2","10.9","2","19.5","0.3","20.9","0.3","17.5","1.7","3.8","1.2","0.3","0.4","4","0.7","0.9","0.4","20.5","2.7","2.6","0.7","3.2","1","0.8","0.4","0.8132","0.7143","0.3626","0.8352","0.9121","3.6374","0.9341","0.7582","0.1319","0.7363","0.0989","0.2198","1.9451","0.1758","0.0659","0.0659","0.0659","0.0549","0.989","0.8022","0.1319","0.0549","2.0329","0.2967","7.6813","0.4505","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","16235","3252","421","6","11","271","0","101","39","108","93","0","23","341","97","0","0","15.7","0.1","0","0.1","1.3","0","0.5","0.2","0.5","0.4","0","0.2","1.6","0.5","0","0.2"
"County","state","2020","county","18","Indiana","IN","18121","Parke County","18121","16912","0","8253","64","6005","303","4144","603","309","113","1108","238","1930","309","2097","350","3275","78","3756","123","2729","358","194","76","134","94","926","186","153","78","1319","259","289","120","531","146","1374","145","26.7","3.9","4.6","1.7","18.5","3.9","16.2","2.6","13.5","2.3","19.4","0.5","22.2","0.7","17.5","2.3","3.2","1.3","0.8","0.6","5.5","1.1","1.9","0.9","16","3.2","4.8","2","8.8","2.3","8.1","0.9","0.8352","0.6703","0.1319","0.9231","0.956","3.5165","0.8681","0.7363","0.4176","0.7363","0.033","0.6703","2.5935","0.6154","0.3297","0.3297","0.3297","0.1758","0.9231","0.989","0.956","0.9341","3.978","1","10.4177","0.9341","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","1","1","1","1","4","","13095","4194","691","225","121","265","0","0","19","38","34","0","19","386","133","12","12","27","0.3","1.3","0.7","1.6","0","0","0.2","0.2","0.2","0","0.2","2.3","0.8","0.1","0.1"
"County","state","2020","county","18","Indiana","IN","18123","Perry County","18123","19091","0","8737","90","7713","224","3283","435","290","97","1252","210","1298","188","836","250","3578","77","4024","62","2915","338","301","100","10","74","1160","118","600","172","1051","195","201","150","405","112","1608","186","18.9","2.5","3.4","1.1","16.2","2.7","9.5","1.4","4.8","1.4","18.7","0.4","21.1","0.3","16.7","1.9","3.9","1.3","0.1","0.4","6.1","0.6","6.9","2","12","2.2","2.6","1.9","5.3","1.5","8.4","1","0.3846","0.2308","0.1538","0.2857","0.0879","1.1428","0.0769","0.6484","0.1758","0.6484","0.1209","0.0549","1.6484","0.0879","0.4066","0.4066","0.4066","0.8242","0.8132","0.8022","0.5714","0.9451","3.9561","0.978","7.1539","0.3626","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","16653","2744","479","511","74","281","0","113","26","30","24","0","19","215","80","10","10","15.7","0.2","2.7","0.4","1.5","0","0.6","0.1","0.2","0.1","0","0.2","1.1","0.4","0.1","0.1"
"County","state","2020","county","18","Indiana","IN","18125","Pike County","18125","12364","0","5787","64","5294","149","2127","360","182","76","735","173","1072","204","480","140","2492","55","2689","126","1969","275","169","65","10","75","467","185","115","58","804","173","57","39","198","84","240","130","17.6","3","3.1","1.3","13.9","3.2","12.3","2.4","3.9","1.2","20.2","0.4","21.7","1","16.2","2.2","3.2","1.2","0.1","0.6","3.8","1.5","2","1","13.9","3","1.1","0.7","3.7","1.6","1.9","1.1","0.3077","0.1648","0.044","0.7363","0.022","1.2748","0.1319","0.9231","0.2637","0.6044","0.033","0.0549","1.8791","0.1319","0.033","0.033","0.033","0.1868","0.8791","0.2418","0.1868","0.6484","2.1429","0.3516","5.3298","0.0989","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","8909","2632","426","94","51","181","136","69","78","0","19","0","19","123","81","0","0","21.7","0.2","0.8","0.4","1.5","1.1","0.6","0.6","0","0.3","0","0.3","1","0.7","0","0.3"
"County","state","2020","county","18","Indiana","IN","18127","Porter County","18127","169482","0","69271","173","65153","584","25289","1967","3832","645","13898","929","7602","809","8953","937","27776","104","37370","0","18781","1064","4062","531","824","247","29911","888","3954","580","3187","392","1068","375","2356","377","4133","369","15.3","1.2","4.5","0.8","21.3","1.4","6.5","0.7","5.3","0.6","16.4","0.1","22","0","11.2","0.6","6.2","0.8","0.5","0.2","17.6","0.5","5.7","0.8","4.6","0.6","1.6","0.6","3.6","0.6","2.4","0.2","0.1099","0.6374","0.9011","0.044","0.1758","1.8682","0.2967","0.2308","0.3407","0.0659","0.6154","0.4176","1.6704","0.0989","0.8791","0.8791","0.8791","0.7692","0.2857","0.5165","0.1648","0.7033","2.4395","0.5055","6.8572","0.3077","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","153462","15918","1642","6273","333","17335","0","2226","228","298","132","50","54","3658","728","71","71","9.6","0","3.7","0.2","10.2","0","1.3","0.1","0.2","0.1","0","0.1","2.2","0.4","0","0.1"
"County","state","2020","county","18","Indiana","IN","18129","Posey County","18129","25480","0","11552","72","10361","238","3733","642","453","125","1801","283","1340","256","1272","335","4761","57","5628","0","3266","347","453","166","0","92","1157","212","334","112","788","156","33","32","391","149","281","136","14.8","2.5","3.6","1","17.4","2.7","7.4","1.4","5","1.3","18.7","0.2","22.1","0","12.9","1.4","4.4","1.6","0","0.4","4.5","0.8","2.9","1","6.8","1.4","0.3","0.3","3.8","1.4","1.1","0.5","0.0879","0.3297","0.3187","0.0989","0.1209","0.9561","0.011","0.6484","0.3736","0.1978","0.1538","0","1.3736","0.033","0.1099","0.1099","0.1099","0.3846","0.5055","0","0.2088","0.2088","1.3077","0.0769","3.7473","0.011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","20515","2946","565","411","121","314","0","66","48","14","17","0","23","255","113","97","97","11.7","0.1","1.6","0.5","1.2","0","0.3","0.2","0.1","0.1","0","0.1","1","0.4","0.4","0.5"
"County","state","2020","county","18","Indiana","IN","18131","Pulaski County","18131","12482","0","6119","35","5113","171","2525","371","361","86","1044","206","1040","226","895","201","2431","27","2757","53","1976","227","400","138","0","76","767","133","146","80","845","150","59","44","268","113","145","66","20.6","3","5.8","1.4","20.4","4","12","2.6","7.2","1.6","19.5","0.2","22.1","0.4","16","1.8","7.8","2.7","0","0.6","6.1","1.1","2.4","1.3","13.8","2.4","1.2","0.9","5.2","2.2","1.2","0.5","0.5055","0.8901","0.1099","0.6703","0.4286","2.6044","0.5385","0.7582","0.3736","0.5824","0.9011","0","2.6153","0.6374","0.4066","0.4066","0.4066","0.2747","0.8571","0.3187","0.5385","0.2418","2.2308","0.4066","7.8571","0.5055","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","","10414","1801","360","21","25","391","0","58","71","14","27","39","58","244","91","0","0","14.6","0.1","0.2","0.2","3.1","0","0.5","0.6","0.1","0.2","0.3","0.5","2","0.7","0","0.3"
"County","state","2020","county","18","Indiana","IN","18133","Putnam County","18133","37419","0","15188","142","13651","248","6027","1051","398","142","2650","406","2771","467","1723","396","6229","93","7212","70","4295","478","645","209","280","194","3166","327","486","150","1241","196","369","151","578","152","5200","330","18.9","3.3","2.3","0.8","19.4","3","11.1","1.8","5","1.1","16.6","0.2","19.3","0.2","12.4","1.4","4.7","1.5","0.8","0.5","8.5","0.9","3.2","1","8.2","1.3","2.7","1.1","4.2","1.1","13.9","0.9","0.3846","0.033","0.5165","0.5385","0.1209","1.5935","0.2088","0.2747","0.044","0.1209","0.2198","0.6703","1.3297","0.022","0.5934","0.5934","0.5934","0.4176","0.6264","0.8352","0.3297","1","3.2089","0.7912","6.7255","0.2967","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","36082","4068","786","943","137","753","0","1001","220","65","42","8","13","387","189","9","9","12.6","0.1","2.5","0.4","2","0","2.7","0.6","0.2","0.1","0","0.1","1","0.5","0","0.1"
